	cellLine	tsne-2d-one	tsne-2d-two
499	MCF102A	7.8770943	34.841667
500	MCF102A	8.129487	35.096676
501	MCF102A	8.105968	34.91383
502	MCF102A	7.8525767	34.39276
503	MCF102A	8.347555	34.755844
504	MCF102A	8.503443	34.56676
505	MCF102A	8.269043	33.741795
506	MCF102A	8.210495	33.660984
507	MCF102A	8.115822	34.199642
508	MCF102A	8.527152	34.88785
509	MCF102A	8.351374	35.07795
510	MCF102A	8.114427	34.836994
511	MCF102A	8.130481	34.90046
512	MCF102A	7.874457	34.57954
513	MCF102A	7.933232	34.631935
514	MCF102A	8.089037	34.3459
515	MCF102A	8.307587	34.737175
516	MCF102A	8.308646	34.752926
517	MCF102A	8.513208	35.11047
518	MCF102A	8.868023	35.377876
519	MCF102A	8.05889	34.784084
520	MCF102A	8.290657	34.99154
521	MCF102A	9.273061	35.051907
522	MCF102A	16.38752	36.81932
523	MCF102A	16.386898	36.9635
524	MCF102A	16.395515	37.076485
525	MCF102A	16.364109	37.40645
526	MCF102A	16.331038	38.047436
527	MCF102A	16.349524	38.280777
528	MCF102A	16.374016	38.332634
529	MCF102A	16.382135	38.419724
530	MCF102A	16.40327	38.50044
531	MCF102A	16.410042	38.433075
532	MCF102A	16.413198	38.358532
533	MCF102A	16.414282	38.37879
534	MCF102A	16.40377	38.30551
535	MCF102A	16.397512	38.336998
536	MCF102A	16.398907	38.227833
537	MCF102A	16.388096	38.355698
538	MCF102A	16.380878	38.315575
539	MCF102A	16.388466	38.324196
540	MCF102A	16.399046	38.354683
541	MCF102A	16.391598	38.299496
542	MCF102A	16.414053	38.321484
543	MCF102A	16.427984	37.162632
544	MCF102A	16.435225	38.20302
545	MCF102A	16.410727	38.15518
546	MCF102A	16.375664	37.385475
547	MCF102A	16.294498	36.824974
548	MCF102A	16.342407	37.024822
549	MCF102A	16.360077	37.218407
550	MCF102A	16.294415	37.4374
551	MCF102A	16.244226	37.385666
552	MCF102A	16.257158	36.966923
553	MCF102A	16.233353	36.887825
554	MCF102A	10.027938	35.093815
555	MCF102A	9.6743555	34.826073
556	MCF102A	9.340756	34.24963
557	MCF102A	9.095869	34.372715
558	MCF102A	8.494492	33.78051
559	MCF102A	8.509233	33.947315
560	MCF102A	8.666443	34.644764
561	MCF102A	8.552647	34.685066
562	MCF102A	8.667518	34.964935
563	MCF102A	8.422597	34.946587
564	MCF102A	8.075314	34.85642
565	MCF102A	8.067867	34.802746
566	MCF102A	7.979953	34.724243
567	MCF102A	8.317191	34.5508
568	MCF102A	8.836943	35.18076
569	MCF102A	9.139678	35.320503
570	MCF102A	9.914915	35.547802
571	MCF102A	9.320782	35.32358
572	MCF102A	8.475034	35.003418
573	MCF102A	8.493185	34.93236
574	MCF102A	8.190421	34.737488
575	MCF102A	8.158169	34.73784
576	MCF102A	8.145239	34.716972
577	MCF102A	7.773301	34.420128
578	MCF102A	7.8753786	34.509132
579	MCF102A	6.7641406	33.432796
580	MCF102A	7.597652	34.197
581	MCF102A	6.888898	33.08918
582	MCF102A	8.018364	34.15689
583	MCF102A	8.23857	33.754265
584	MCF102A	8.721217	34.339783
585	MCF102A	8.487814	34.603775
586	MCF102A	8.382316	34.012066
587	MCF102A	8.375052	34.17779
588	MCF102A	8.744094	34.81932
589	MCF102A	8.473095	33.044445
590	MCF102A	8.263042	33.205166
591	MCF102A	8.632031	34.236664
592	MCF102A	8.467849	33.617836
593	MCF102A	8.152791	30.705288
594	MCF102A	7.9645944	30.24597
595	MCF102A	8.125256	30.519783
596	MCF102A	8.278582	32.637554
597	MCF102A	8.1152935	30.63873
598	MCF102A	8.31293	30.643417
599	MCF102A	6.68765	32.95962
600	MCF102A	6.758061	32.91467
601	MCF102A	6.776169	32.972176
602	MCF102A	7.063641	33.044327
603	MCF102A	7.1010413	32.813065
604	MCF102A	7.371471	33.025326
605	MCF102A	8.13271	33.67171
606	MCF102A	8.12077	33.23864
607	MCF102A	8.206228	33.38955
608	MCF102A	13.618879	26.336535
609	MCF102A	9.593986	31.035542
610	MCF102A	9.739409	23.94584
611	MCF102A	8.600028	33.513195
612	MCF102A	8.392682	33.533886
613	MCF102A	8.128958	33.470657
614	MCF102A	8.473069	33.917404
615	MCF102A	1.9083034	27.191864
616	MCF102A	1.9093193	27.158827
617	MCF102A	1.8673159	26.724417
618	MCF102A	1.9052101	26.753998
619	MCF102A	1.9349484	26.78019
620	MCF102A	1.9638003	26.929747
621	MCF102A	1.9604503	26.918287
622	MCF102A	1.9509909	26.601856
623	MCF102A	1.8892839	26.678862
624	MCF102A	1.9786229	26.974058
625	MCF102A	1.8615232	26.608412
626	MCF102A	1.8654716	26.619106
627	MCF102A	1.8567225	26.70257
628	MCF102A	1.7745317	26.465847
629	MCF102A	1.7440033	26.025688
630	MCF102A	1.8358244	26.063608
631	MCF102A	1.6565125	25.589516
632	MCF102A	1.6966391	26.064442
633	MCF102A	1.6168388	26.309294
634	MCF102A	1.6732712	26.33347
635	MCF102A	1.6836526	26.23472
636	MCF102A	1.6362447	26.14142
637	MCF102A	1.8035159	26.071482
638	MCF102A	1.7934577	26.21906
639	MCF102A	2.0458221	26.725542
640	MCF102A	2.001471	26.539793
641	MCF102A	1.9490584	26.459423
642	MCF102A	1.9729493	26.103647
643	MCF102A	1.9485003	26.086956
644	MCF102A	2.0228343	25.83615
645	MCF102A	1.9617754	26.176226
646	MCF102A	1.9768419	26.211107
647	MCF102A	2.0687888	26.367292
648	MCF102A	2.0526323	26.451159
649	MCF102A	2.0762029	26.59414
650	MCF102A	2.0694978	26.68199
651	MCF102A	2.1024013	26.609991
652	MCF102A	2.0623553	26.608368
653	MCF102A	2.224538	26.999722
654	MCF102A	2.2016537	26.95109
655	MCF102A	2.1507492	26.758057
656	MCF102A	2.1603413	26.780745
657	MCF102A	2.2098305	26.686258
658	MCF102A	2.1965537	26.628365
659	MCF102A	2.1978443	26.571457
660	MCF102A	2.2355025	26.453344
661	MCF102A	2.2494752	26.567934
662	MCF102A	2.305057	26.349155
663	MCF102A	2.1737695	26.44738
664	MCF102A	2.1760862	26.671051
665	MCF102A	2.2722716	26.154308
666	MCF102A	2.2530782	26.408274
667	MCF102A	2.133411	26.322433
668	MCF102A	2.2881114	26.054781
669	MCF102A	2.2321444	26.00723
670	MCF102A	2.2611814	26.08247
671	MCF102A	2.3124294	25.985806
672	MCF102A	1.9823039	25.66382
673	MCF102A	1.9637009	25.613016
674	MCF102A	1.950831	25.58353
675	MCF102A	1.9835923	25.655676
676	MCF102A	1.9387542	25.673925
677	MCF102A	1.895056	25.770002
678	MCF102A	1.9018914	25.899979
679	MCF102A	1.8600911	25.912457
680	MCF102A	1.8844494	26.10283
681	MCF102A	1.8661094	26.098011
682	MCF102A	1.8359402	25.963282
683	MCF102A	1.8542979	25.981398
684	MCF102A	1.8579972	25.917912
685	MCF102A	1.8547262	25.95966
686	MCF102A	1.84917	26.09767
687	MCF102A	2.056758	26.594683
688	MCF102A	2.2025976	26.01025
689	MCF102A	2.1546993	26.522074
690	MCF102A	2.1131737	26.53813
691	MCF102A	2.1580248	25.983028
692	MCF102A	2.0762956	25.962011
693	MCF102A	1.9813159	26.34915
694	MCF102A	2.0259516	26.662352
695	MCF102A	2.0288482	26.70015
696	MCF102A	2.0796955	26.879993
697	MCF102A	2.0458467	26.809298
698	MCF102A	2.063648	26.839247
699	MCF102A	2.0307822	26.679003
700	MCF102A	2.0601325	26.702074
701	MCF102A	2.121957	26.629627
702	MCF102A	2.0974107	26.871552
703	MCF102A	2.077889	26.782652
704	MCF102A	2.0975878	26.698559
705	MCF102A	2.0726066	26.733755
706	MCF102A	2.079697	26.704222
707	MCF102A	2.1327329	26.85523
708	MCF102A	2.0547693	26.805435
709	MCF102A	2.3090863	27.065132
710	MCF102A	2.3148966	27.11554
711	MCF102A	2.274978	27.1673
712	MCF102A	2.1911526	26.835123
713	MCF102A	2.1885014	26.837313
714	MCF102A	2.2009969	26.773354
715	MCF102A	2.1928983	26.935083
716	MCF102A	2.226021	27.058214
717	MCF102A	2.2317865	27.16287
718	MCF102A	2.2162955	27.099627
719	MCF102A	2.2527354	27.234781
720	MCF102A	7.611584	33.062523
721	MCF102A	7.5757866	32.942417
722	MCF102A	15.40302	31.492538
723	MCF102A	15.461175	31.544212
724	MCF102A	15.420944	31.407482
725	MCF102A	15.1835165	30.937325
726	MCF102A	15.432863	31.056747
727	MCF102A	15.357541	30.943518
728	MCF102A	15.132241	30.881193
729	MCF102A	15.007989	30.88271
730	MCF102A	8.363626	29.689161
731	MCF102A	7.8353524	29.150354
732	MCF102A	7.7511983	29.035948
733	MCF102A	7.7618513	28.972355
734	MCF102A	7.910543	29.04994
735	MCF102A	8.024593	29.102085
736	MCF102A	8.057746	28.972303
737	MCF102A	8.263819	29.105867
738	MCF102A	16.733421	30.739668
739	MCF102A	16.804642	30.621641
740	MCF102A	17.188824	30.932232
741	MCF102A	17.412804	30.997364
742	MCF102A	17.526245	30.809969
743	MCF102A	17.538242	31.024921
744	MCF102A	17.547695	30.656652
745	MCF102A	17.402697	30.721588
746	MCF102A	17.434647	30.887072
747	MCF102A	17.608751	31.661945
748	MCF102A	17.621214	31.575226
749	MCF102A	17.645147	31.86793
750	MCF102A	17.665602	31.895739
751	MCF102A	17.656044	31.918015
752	MCF102A	17.765644	31.938719
