	cellLine	tsne-2d-one	tsne-2d-two
319	MCF102A	33.78061	6.901254
320	MCF102A	33.614403	6.877748
321	MCF102A	33.53316	6.663146
322	MCF102A	33.619812	6.406498
323	MCF102A	33.633972	6.39126
324	MCF102A	35.312267	-0.8947878
325	MCF102A	35.302296	-0.58971393
326	MCF102A	33.5372	6.4023633
327	MCF102A	33.6498	6.576557
328	MCF102A	33.19382	7.0369887
329	MCF102A	33.25973	7.8516483
330	MCF102A	33.11082	7.128223
331	MCF102A	33.116478	6.9118795
332	MCF102A	32.94428	7.362904
333	MCF102A	32.750713	7.199594
334	MCF102A	32.457664	6.9949927
335	MCF102A	32.437523	6.9206843
336	MCF102A	32.630997	7.3193316
337	MCF102A	32.691746	7.204988
338	MCF102A	32.70363	7.188937
339	MCF102A	32.96207	7.9007297
340	MCF102A	33.007095	7.7427278
341	MCF102A	32.338467	7.5850935
342	MCF102A	32.25449	8.089957
343	MCF102A	32.157887	7.5282407
344	MCF102A	32.55187	7.099837
345	MCF102A	32.517223	7.0198045
346	MCF102A	32.666897	7.165887
347	MCF102A	32.879826	8.088044
348	MCF102A	32.84144	8.452967
349	MCF102A	32.781586	7.582118
350	MCF102A	35.536903	-1.3099821
351	MCF102A	35.415176	-1.2783393
352	MCF102A	35.563313	-1.2706409
353	MCF102A	35.558243	-1.2266405
354	MCF102A	35.723083	-1.8982295
355	MCF102A	35.67064	-1.8794318
356	MCF102A	35.72168	-1.8006631
357	MCF102A	35.735863	-1.873586
358	MCF102A	35.74385	-1.9555978
359	MCF102A	35.70072	-1.8824362
360	MCF102A	35.58951	-1.946828
361	MCF102A	35.62944	-1.6924169
362	MCF102A	35.668385	-1.6944691
363	MCF102A	35.481415	-1.4642149
364	MCF102A	35.533096	-1.5941575
365	MCF102A	35.50068	-1.5257586
366	MCF102A	35.534885	-1.6807415
367	MCF102A	35.61983	-1.8521252
368	MCF102A	35.541985	-1.7595546
369	MCF102A	35.56502	-1.8027345
370	MCF102A	35.56821	-1.6215117
371	MCF102A	35.588226	-1.6003608
372	MCF102A	35.565937	-1.5799118
373	MCF102A	35.557384	-1.3738598
374	MCF102A	35.520313	-1.404458
375	MCF102A	35.576736	-1.1288749
376	MCF102A	35.62083	-1.5257852
377	MCF102A	35.59007	-1.2685297
378	MCF102A	35.672237	-1.2738822
379	MCF102A	35.81556	-0.9686966
380	MCF102A	35.753017	-0.9596229
381	MCF102A	35.68088	-1.1551642
382	MCF102A	35.54745	-1.2787236
383	MCF102A	35.49156	-1.3084304
384	MCF102A	35.43771	-0.9357045
385	MCF102A	35.363953	-0.8412314
386	MCF102A	34.953537	-0.05998469
387	MCF102A	33.154762	9.1605835
388	MCF102A	33.268883	9.316166
389	MCF102A	33.281666	9.290506
390	MCF102A	33.30229	9.391797
391	MCF102A	33.35101	9.195116
392	MCF102A	33.39447	9.155666
393	MCF102A	33.339584	9.318063
394	MCF102A	33.297836	9.406544
395	MCF102A	35.411385	-0.32272172
396	MCF102A	35.523235	-0.52525485
397	MCF102A	35.502953	-0.46606004
398	MCF102A	35.6141	-0.80441046
399	MCF102A	35.574398	-0.7331571
400	MCF102A	35.66487	-0.77280265
401	MCF102A	35.511803	-0.6195012
402	MCF102A	35.383823	-0.42877403
403	MCF102A	35.32456	-0.28149703
404	MCF102A	35.116432	-0.14435747
405	MCF102A	35.423424	-0.48094046
406	MCF102A	35.444912	-0.52903646
407	MCF102A	35.372513	-0.5442334
408	MCF102A	35.412346	-0.5871448
409	MCF102A	35.36072	-0.51399016
410	MCF102A	35.256203	-0.4727618
411	MCF102A	35.246952	-0.5120603
412	MCF102A	35.298103	-0.5687263
413	MCF102A	35.199905	-0.2984135
414	MCF102A	35.152336	-0.24502341
415	MCF102A	34.972935	-0.47872993
416	MCF102A	34.832176	-0.4571443
417	MCF102A	34.66474	-0.64194274
418	MCF102A	34.714546	-0.7088421
419	MCF102A	34.592484	-0.5810798
420	MCF102A	34.710663	-0.9312617
421	MCF102A	35.179848	-1.2566378
422	MCF102A	33.820557	6.7969403
423	MCF102A	34.819595	-0.5056421
424	MCF102A	34.672825	-0.9059151
425	MCF102A	34.659935	-0.89986014
426	MCF102A	34.74647	-0.95310885
427	MCF102A	34.41415	-0.5665815
428	MCF102A	33.50613	1.444286
429	MCF102A	33.338398	1.6159343
430	MCF102A	33.29432	1.332637
431	MCF102A	34.327084	-0.9709006
432	MCF102A	33.88046	-1.1958951
433	MCF102A	33.789394	-1.3912498
434	MCF102A	31.814184	0.037995342
435	MCF102A	32.532047	-0.09363152
436	MCF102A	32.87115	-0.2841862
437	MCF102A	33.580666	-1.0419736
438	MCF102A	33.649208	-1.1835943
439	MCF102A	33.812733	-1.1706067
440	MCF102A	33.74607	-1.0984178
441	MCF102A	33.63959	-0.8951318
442	MCF102A	34.3315	-1.5256814
443	MCF102A	34.721794	-1.6835015
