	cellLine	tsne-2d-one	tsne-2d-two
465	MCF102A	-18.76627	18.360443
466	MCF102A	-18.743418	18.376436
467	MCF102A	-18.734024	18.526768
468	MCF102A	-18.613535	18.322418
469	MCF102A	-18.502829	18.310226
470	MCF102A	-18.593254	18.36464
471	MCF102A	-18.491177	18.2751
472	MCF102A	-18.552286	18.299862
473	MCF102A	-18.980711	18.573858
474	MCF102A	-19.138838	18.634129
475	MCF102A	-19.239174	18.534864
476	MCF102A	-19.269556	18.51346
477	MCF102A	-19.428427	18.685602
478	MCF102A	-19.55295	18.738104
479	MCF102A	-18.86156	18.38246
480	MCF102A	-18.84664	18.364391
481	MCF102A	-18.73987	18.21557
482	MCF102A	-18.740995	18.218143
483	MCF102A	-18.7536	18.312494
484	MCF102A	-18.467005	18.21703
485	MCF102A	-18.473572	18.377993
486	MCF102A	-18.460356	18.38324
487	MCF102A	-18.481844	18.326996
488	MCF102A	-18.455034	18.220884
489	MCF102A	-18.361618	18.183434
490	MCF102A	-18.348932	18.156826
491	MCF102A	-18.349937	18.244265
492	MCF102A	-18.3552	18.318163
493	MCF102A	-18.362238	18.290085
494	MCF102A	-18.771402	18.447002
495	MCF102A	-18.716145	18.362312
496	MCF102A	-18.681105	18.234474
497	MCF102A	-18.562714	18.395712
498	MCF102A	-18.952257	18.491308
499	MCF102A	-18.832855	18.34957
500	MCF102A	-18.855019	18.334888
501	MCF102A	-18.866304	18.200148
502	MCF102A	-18.689754	18.069971
503	MCF102A	-18.688507	18.18921
504	MCF102A	-18.820183	18.35685
505	MCF102A	-18.747137	18.19702
506	MCF102A	-18.660946	18.144806
507	MCF102A	-18.474937	17.992184
508	MCF102A	-18.481766	17.982613
509	MCF102A	-18.303947	18.136528
510	MCF102A	-18.490852	18.285427
511	MCF102A	-18.466057	18.23076
512	MCF102A	-18.421942	18.081095
513	MCF102A	-18.603384	18.275217
514	MCF102A	-18.62644	18.294958
515	MCF102A	-18.671885	18.096584
516	MCF102A	-18.514503	18.216835
517	MCF102A	-18.720608	18.342905
518	MCF102A	-18.933558	18.435715
519	MCF102A	-19.307146	18.696068
520	MCF102A	-19.447674	18.746166
521	MCF102A	-19.272732	18.380062
522	MCF102A	-19.196363	18.520807
523	MCF102A	-18.65676	18.568335
524	MCF102A	-19.137968	18.95714
525	MCF102A	-19.49362	18.96965
526	MCF102A	-19.866621	19.236515
527	MCF102A	-20.53992	21.527388
528	MCF102A	-19.984121	22.021503
529	MCF102A	-20.241446	22.566275
530	MCF102A	-20.038773	22.559412
531	MCF102A	-20.195896	22.696787
532	MCF102A	-20.090193	22.766617
533	MCF102A	-20.078342	22.64153
534	MCF102A	-20.035627	22.593971
535	MCF102A	-19.63628	22.410786
536	MCF102A	-19.420847	22.408876
537	MCF102A	-19.280012	22.317942
538	MCF102A	-19.244596	22.423965
539	MCF102A	-19.415268	22.089582
540	MCF102A	-18.681355	20.191439
541	MCF102A	-18.828707	20.272383
542	MCF102A	-18.220543	20.020697
543	MCF102A	-18.474611	19.951626
544	MCF102A	-18.837763	19.907148
545	MCF102A	-18.151672	19.512384
546	MCF102A	-17.936443	19.366364
547	MCF102A	-17.67869	19.37206
548	MCF102A	-17.070799	19.1277
549	MCF102A	-16.564291	18.78033
550	MCF102A	-17.096434	19.046509
551	MCF102A	-16.996037	19.044151
552	MCF102A	-17.860579	19.778143
553	MCF102A	-17.461447	19.381208
554	MCF102A	-12.46438	15.229903
555	MCF102A	-17.761492	18.483759
556	MCF102A	-18.044762	18.613113
557	MCF102A	-18.23395	18.524582
558	MCF102A	-18.35424	18.539927
559	MCF102A	-18.360523	18.453259
560	MCF102A	-18.439215	18.74442
561	MCF102A	-18.446758	18.750648
562	MCF102A	-18.35065	18.769876
563	MCF102A	-18.155355	19.315145
564	MCF102A	-18.113926	19.370083
565	MCF102A	-18.235794	19.315977
566	MCF102A	-18.069561	19.249847
567	MCF102A	-18.081186	19.316242
568	MCF102A	-18.11667	19.38375
569	MCF102A	-18.314121	19.473888
570	MCF102A	-18.384478	19.540785
571	MCF102A	-18.576626	19.607567
572	MCF102A	-18.270155	19.0776
573	MCF102A	-18.028097	19.056385
574	MCF102A	-18.007828	19.30873
575	MCF102A	-9.446132	21.159111
576	MCF102A	-8.959161	21.02269
577	MCF102A	-8.94867	21.085604
578	MCF102A	-8.882219	21.065277
579	MCF102A	-8.965671	21.119207
580	MCF102A	-8.892283	21.030115
581	MCF102A	-9.123646	21.183958
582	MCF102A	-9.229337	21.257177
583	MCF102A	-9.214335	21.258963
584	MCF102A	-9.462902	21.296682
585	MCF102A	-9.227893	21.309982
586	MCF102A	-9.252437	21.348944
587	MCF102A	-9.211245	21.282177
588	MCF102A	-9.211546	21.315136
589	MCF102A	-9.356279	21.448547
590	MCF102A	-9.27812	21.416576
591	MCF102A	-9.193689	21.401033
592	MCF102A	-9.226607	21.42363
593	MCF102A	-9.22927	21.381786
594	MCF102A	-9.251994	21.369215
595	MCF102A	-9.241781	21.359642
596	MCF102A	-9.196442	21.336092
597	MCF102A	-9.100704	21.378527
598	MCF102A	-9.196611	21.41789
599	MCF102A	-9.1565075	21.423346
600	MCF102A	-1.278856	19.120054
601	MCF102A	-0.95315886	18.847048
602	MCF102A	-0.93583894	18.866507
603	MCF102A	-1.3254156	19.014893
604	MCF102A	-1.5349891	19.174921
605	MCF102A	-8.974679	21.691113
606	MCF102A	-1.4882376	19.124039
607	MCF102A	-1.7000675	19.181204
608	MCF102A	-9.107556	21.789633
609	MCF102A	-9.253431	21.671719
610	MCF102A	-9.491945	21.801386
611	MCF102A	-9.2375765	21.672647
612	MCF102A	-9.215003	21.636683
613	MCF102A	-9.277627	21.56452
614	MCF102A	-9.2080965	21.569294
615	MCF102A	-9.008228	21.564247
616	MCF102A	-9.125016	21.637676
617	MCF102A	-9.17992	21.706158
618	MCF102A	-9.221943	21.66708
619	MCF102A	-9.193888	21.695213
620	MCF102A	-9.077606	21.63629
621	MCF102A	-9.1829	21.723543
622	MCF102A	-9.182764	21.676878
623	MCF102A	-9.021795	21.601078
624	MCF102A	-8.995017	21.59826
625	MCF102A	-8.81215	21.644295
626	MCF102A	-8.846339	21.530859
627	MCF102A	-9.029125	21.647942
628	MCF102A	-9.170945	21.68923
629	MCF102A	-9.187565	21.675173
630	MCF102A	-9.142263	21.719488
631	MCF102A	-9.202806	21.591503
632	MCF102A	-16.650011	22.008167
633	MCF102A	-16.9941	21.862635
634	MCF102A	-16.954514	21.812664
635	MCF102A	-17.058115	21.903194
636	MCF102A	-17.290937	21.699514
637	MCF102A	-17.440233	22.356611
638	MCF102A	-16.82487	22.86062
639	MCF102A	-16.006935	23.346567
640	MCF102A	-16.187572	23.256552
641	MCF102A	-16.120445	23.279066
642	MCF102A	-16.168526	23.254765
643	MCF102A	-16.108814	23.28679
644	MCF102A	-16.186749	23.226694
645	MCF102A	-16.339602	23.111988
646	MCF102A	-16.336206	23.090307
647	MCF102A	-16.325878	23.042181
648	MCF102A	-16.46845	22.951223
649	MCF102A	-16.50669	23.072672
650	MCF102A	-16.692831	23.066216
651	MCF102A	-16.43684	22.956001
652	MCF102A	-16.433184	22.939919
653	MCF102A	-16.36266	22.89601
654	MCF102A	-16.389145	22.859911
655	MCF102A	-16.463146	22.790142
656	MCF102A	-16.580603	22.67635
657	MCF102A	-16.411987	22.62295
658	MCF102A	-16.96368	22.38398
659	MCF102A	-16.30911	22.358717
660	MCF102A	-16.351805	22.3481
661	MCF102A	-16.311247	22.258873
662	MCF102A	-16.429901	22.30665
663	MCF102A	-18.04368	22.108105
